path,category,file_size,file_size_human,compressed_size,extension
overrides/config/litematica/litematica_mc2.mcla.fun_30320_dim_minecraft_overworld.json,config,746,746 B,293,.json
overrides/config/litematica/litematica_mc2.mcla.fun_30320_dim_minecraft_the_nether.json,config,746,746 B,293,.json
overrides/config/litematica/litematica_minecraft.chaoxi.asia_56421.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_minecraft.chaoxi.asia_56421_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_minecraft.chaoxi.asia_56421_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mufeng.9666.fun_33048.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_mufeng.9666.fun_33048_dim_minecraft_overworld.json,config,746,746 B,294,.json
overrides/config/litematica/litematica_multiplayer_fallback.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_multiplayer_fallback_dim_minecraft_overworld.json,config,768,768 B,324,.json
overrides/config/litematica/litematica_multiplayer_fallback_dim_minecraft_the_nether.json,config,768,768 B,324,.json
overrides/config/litematica/litematica_play.simpfun.cn_20742.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_play.simpfun.cn_20742_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_play.simpfun.cn_21770.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_play.simpfun.cn_21770_dim_minecraft_overworld.json,config,773,773 B,331,.json
overrides/config/litematica/litematica_play.simpfun.cn_21770_dim_minecraft_the_end.json,config,746,746 B,293,.json
overrides/config/litematica/litematica_play.simpfun.cn_21770_dim_minecraft_the_nether.json,config,746,746 B,293,.json
overrides/config/litematica/litematica_play.simpfun.cn_28516.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_play.simpfun.cn_28516_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_play.simpfun.cn_32449.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_play.simpfun.cn_32449_dim_minecraft_overworld.json,config,753,753 B,300,.json
overrides/config/litematica/litematica_sq1.shiyuegame.cloud_20245.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_sq1.shiyuegame.cloud_20245_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_toka_v2_1______.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_toka_v2_1_______dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_toka_v2_1_______dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_wdsj.net.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_wdsj.net_dim_minecraft_game.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_wdsj.net_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_wdsj.net_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_Wii Party in Minecraft.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_Wii Party in Minecraft_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_www.hypixel.net.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_www.hypixel.net_dim_hypixel_dimension_switch.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_www.hypixel.net_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_www.hypixel.net_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_xm.rainplay.cn_12327.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_xm.rainplay.cn_12327_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica__b_o___p_.json,config,95,95 B,88,.json
overrides/config/litematica/litematica__b_o___p__dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica__b_o___p__dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica__dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica__fml_1_21______.json,config,95,95 B,88,.json
overrides/config/litematica/litematica__fml_1_21_______dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica___.json,config,95,95 B,88,.json
overrides/config/litematica/litematica____dim_minecraft_overworld.json,config,756,756 B,315,.json
overrides/config/litematica/litematica____dim_minecraft_the_nether.json,config,756,756 B,315,.json
overrides/config/litematica/litematica_____.json,config,95,95 B,88,.json
overrides/config/litematica/litematica______dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica______dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_✿ꕥ✿ 萤川物语 ✿ꕥ✿.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_✿ꕥ✿ 萤川物语 ✿ꕥ✿_dim_minecraft_overworld.json,config,753,753 B,300,.json
overrides/config/litematica/litematica_✿ꕥ✿ 萤川物语 ✿ꕥ✿_dim_minecraft_the_nether.json,config,753,753 B,300,.json
overrides/config/litematica/litematica_一生之路.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_一生之路_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_双人生存.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_双人生存_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_双人生存_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_天命之旅.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_天命之旅_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_奇妙大冒险.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_奇妙大冒险_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_教学.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_教学_dim_minecraft_overworld.json,config,753,753 B,301,.json
overrides/config/litematica/litematica_教学_dim_minecraft_the_nether.json,config,753,753 B,301,.json
overrides/config/litematica/litematica_新的世界.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_新的世界_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_极限全成就.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_极限全成就_dim_minecraft_overworld.json,config,753,753 B,301,.json
overrides/config/litematica/litematica_极限全成就_dim_minecraft_the_nether.json,config,753,753 B,301,.json
overrides/config/litematica/litematica_测试.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_测试_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_生炸全树种.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_生炸全树种_dim_minecraft_overworld.json,config,768,768 B,317,.json
overrides/config/litematica/litematica_要玩一辈子的存档.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_要玩一辈子的存档_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_要玩一辈子的存档_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_要玩一辈子的生存.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_要玩一辈子的生存_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/lucky/1.20.1-13.0-forge/bow_drops.txt,config,4120,4.02 KB,1020,.txt
overrides/config/lucky/1.20.1-13.0-forge/drops.txt,config,26834,26.21 KB,5422,.txt
overrides/config/lucky/1.20.1-13.0-forge/luck_crafting.txt,config,341,341 B,191,.txt
overrides/config/lucky/1.20.1-13.0-forge/natural_gen.txt,config,1100,1.07 KB,357,.txt
overrides/config/lucky/1.20.1-13.0-forge/potion_drops.txt,config,5828,5.69 KB,1321,.txt
overrides/config/lucky/1.20.1-13.0-forge/properties.txt,config,27,27 B,29,.txt
overrides/config/lucky/1.20.1-13.0-forge/structures.txt,config,1944,1.90 KB,434,.txt
overrides/config/lucky/1.20.1-13.0-forge/sword_drops.txt,config,2589,2.53 KB,773,.txt
overrides/config/lucky/1.20.1-13.0-forge/structures/acropolis.nbt,config,843,843 B,823,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/bedrock_problem.luckystruct,config,203,203 B,137,.luckystruct
overrides/config/lucky/1.20.1-13.0-forge/structures/bouncing_castle.nbt,config,472,472 B,455,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/cage.nbt,config,438,438 B,419,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/cage_sign.luckystruct,config,171,171 B,118,.luckystruct
overrides/config/lucky/1.20.1-13.0-forge/structures/drill_hole.nbt,config,1094,1.07 KB,872,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/lucky_choice_left.luckystruct,config,264,264 B,152,.luckystruct
overrides/config/lucky/1.20.1-13.0-forge/structures/lucky_choice_right.luckystruct,config,264,264 B,152,.luckystruct
overrides/config/lucky/1.20.1-13.0-forge/structures/meteor.nbt,config,731,731 B,697,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/water_cage.nbt,config,283,283 B,288,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/wishing_well.nbt,config,551,551 B,556,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/break_stage_1.nbt,config,1273,1.24 KB,674,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/break_stage_2.nbt,config,1325,1.29 KB,857,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/break_stage_3.nbt,config,1382,1.35 KB,991,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/break_stage_4.nbt,config,1404,1.37 KB,1063,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/break_stage_5.nbt,config,1421,1.39 KB,1122,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/lucky_block.nbt,config,1475,1.44 KB,1036,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/lucky_block_inner_bad.luckystruct,config,627,627 B,321,.luckystruct
overrides/config/lucky/1.20.1-13.0-forge/structures/giant_blocks/lucky_block_inner_good.luckystruct,config,858,858 B,410,.luckystruct
overrides/config/lucky/1.20.1-13.0-forge/structures/lucky_buildings/fort.nbt,config,418,418 B,405,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/lucky_buildings/fort_inner.luckystruct,config,190,190 B,81,.luckystruct
overrides/config/lucky/1.20.1-13.0-forge/structures/lucky_buildings/temple.nbt,config,989,989 B,943,.nbt
overrides/config/lucky/1.20.1-13.0-forge/structures/lucky_buildings/temple_inner.luckystruct,config,334,334 B,95,.luckystruct
overrides/config/minihud/.json,config,254,254 B,145,(none)
overrides/config/minihud/3c3u.org.json,config,189,189 B,103,.json
overrides/config/minihud/3c3u.org_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/3c3u.org_dim_minecraft_the_nether.json,config,103,103 B,69,.json
overrides/config/minihud/frp-bid.com_39084.json,config,189,189 B,103,.json
overrides/config/minihud/frp-bid.com_39084_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/frp-boy.com_24665.json,config,189,189 B,103,.json
overrides/config/minihud/frp-boy.com_24665_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/frp-hen.com_10766.json,config,189,189 B,103,.json
overrides/config/minihud/frp-hen.com_10766_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/frp-leg.com_30940.json,config,189,189 B,103,.json
overrides/config/minihud/frp-leg.com_30940_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/frp-leg.com_30940_dim_minecraft_the_end.json,config,103,103 B,69,.json
overrides/config/minihud/frp-leg.com_30940_dim_minecraft_the_nether.json,config,103,103 B,69,.json
overrides/config/minihud/frp-ski.com_24665.json,config,189,189 B,103,.json
overrides/config/minihud/frp-ski.com_24665_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/frp-try.com_63000.json,config,189,189 B,103,.json
overrides/config/minihud/frp-try.com_63000_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/frp-try.com_63000_dim_minecraft_the_end.json,config,103,103 B,69,.json
overrides/config/minihud/frp-try.com_63000_dim_minecraft_the_nether.json,config,103,103 B,69,.json
overrides/config/minihud/frp-use.com_52991.json,config,189,189 B,103,.json
overrides/config/minihud/frp-use.com_52991_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/新的世界.json,config,244,244 B,138,.json
overrides/config/minihud/新的世界_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/极限全成就.json,config,244,244 B,138,.json
overrides/config/minihud/极限全成就_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/极限全成就_dim_minecraft_the_nether.json,config,103,103 B,69,.json
overrides/config/minihud/测试.json,config,244,244 B,138,.json
overrides/config/minihud/测试_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/生炸全树种.json,config,254,254 B,146,.json
overrides/config/minihud/生炸全树种_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/要玩一辈子的存档.json,config,254,254 B,144,.json
overrides/config/minihud/要玩一辈子的存档_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/minihud/要玩一辈子的存档_dim_minecraft_the_nether.json,config,103,103 B,69,.json
overrides/config/minihud/要玩一辈子的生存.json,config,244,244 B,138,.json
overrides/config/minihud/要玩一辈子的生存_dim_minecraft_overworld.json,config,103,103 B,69,.json
overrides/config/ModernUI/bootstrap.properties,config,0,0 B,0,.properties
overrides/config/ModernUI/client.toml,config,8848,8.64 KB,3241,.toml
overrides/config/ModernUI/common.toml,config,339,339 B,216,.toml
overrides/config/ModernUI/text.toml,config,6054,5.91 KB,2408,.toml
overrides/config/NoChatReports/NCR-Client.json,config,565,565 B,240,.json
overrides/config/NoChatReports/NCR-Common.json,config,230,230 B,154,.json
overrides/config/NoChatReports/NCR-Encryption.json,config,520,520 B,248,.json
overrides/config/NoChatReports/NCR-ServerPreferences.json,config,24,24 B,26,.json
overrides/config/NoChatReports/README.md,config,167,167 B,129,.md
overrides/config/Obscuria/aquamirae-client.toml,config,200,200 B,130,.toml
overrides/config/Obscuria/aquamirae-common.toml,config,2170,2.12 KB,427,.toml
overrides/config/Obscuria/obscure-api-client.toml,config,359,359 B,208,.toml
overrides/config/Obscuria/obscure_tooltips-client.toml,config,5392,5.27 KB,1307,.toml
overrides/config/Obscuria/Data/aquamirae_cover.png,config,137180,133.96 KB,134510,.png
overrides/config/Obscuria/Data/loot_journal_cover.png,config,32741,31.97 KB,32348,.png
overrides/config/Obscuria/Data/obscure_api_cover.png,config,64456,62.95 KB,63228,.png
overrides/config/oreexcavation/block_groups.json,config,1157,1.13 KB,289,.json
overrides/config/oreexcavation/shapes.json,config,1249,1.22 KB,197,.json
overrides/config/oreexcavation/tool_overrides.json,config,205,205 B,128,.json
overrides/config/physicsmod/physics_animations_client_config.json,config,2704,2.64 KB,429,.json
overrides/config/physicsmod/physics_blocks_client_config.json,config,187768,183.37 KB,6654,.json
overrides/config/physicsmod/physics_client_config.json,config,4048,3.95 KB,1174,.json
overrides/config/physicsmod/physics_cloth_config.json,config,49,49 B,46,.json
overrides/config/physicsmod/physics_mobs_client_config.json,config,26,26 B,28,.json
overrides/config/physicsmod/physics_server_config.json,config,96,96 B,68,.json
overrides/config/physicsmod/physics_vines_client_config.json,config,14102,13.77 KB,736,.json
overrides/config/pickupnotifier/pickupnotifier-client.toml,config,3355,3.28 KB,1474,.toml
overrides/config/pickupnotifier/pickupnotifier-server-1.toml.bak,config,505,505 B,297,.bak
overrides/config/pickupnotifier/pickupnotifier-server.toml,config,485,485 B,284,.toml
overrides/config/presencefootsteps/updater.json,config,68,68 B,54,.json
overrides/config/presencefootsteps/userconfig.json,config,427,427 B,201,.json
overrides/config/repurposed_structures-forge/modded_loot.toml,config,554,554 B,301,.toml
overrides/config/roughlyenoughitems/collapsible.json5,config,46,46 B,38,.json5
overrides/config/roughlyenoughitems/config.json5,config,5454,5.33 KB,1744,.json5
overrides/config/roughlyenoughitems/favorites.json5,config,61,61 B,42,.json5
overrides/config/roughlyenoughitems/hints.json,config,63,63 B,65,.json
overrides/config/roughlyenoughitems/pinyin.properties,config,48,48 B,50,.properties
overrides/config/roughlyenoughitems/pinyin_double.properties,config,73,73 B,75,.properties
overrides/config/sci4me/Torcherino.cfg,config,469,469 B,177,.cfg
overrides/config/sounds/chat.json,config,592,592 B,238,.json
overrides/config/sounds/event.json,config,797,797 B,227,.json
overrides/config/sounds/mod_utils.json,config,41,41 B,39,.json
overrides/config/sounds/ui.json,config,2108,2.06 KB,397,.json
overrides/config/sounds/world.json,config,1778,1.74 KB,500,.json
overrides/config/sound_physics_remastered/occlusion.properties,config,4831,4.72 KB,1490,.properties
overrides/config/sound_physics_remastered/reflectivity.properties,config,4713,4.60 KB,1450,.properties
overrides/config/sound_physics_remastered/soundphysics.properties,config,5105,4.99 KB,1859,.properties
overrides/config/sound_physics_remastered/sound_rates.properties,config,60442,59.03 KB,8409,.properties
overrides/config/spyglass-improvements/settings.json,config,105,105 B,90,.json
overrides/config/taczexpands/volatile_variables.yml,config,22,22 B,24,.yml
overrides/config/taczexpands/actions/example.yaml,config,31,31 B,28,.yaml
overrides/config/taczexpands/conditions/example.yaml,config,37,37 B,31,.yaml
overrides/config/taczexpands/skills/example.yaml,config,7386,7.21 KB,2288,.yaml
overrides/config/trade_cycling/trade_cycling.properties,config,39,39 B,41,.properties
overrides/config/tritium/tritium_config.toml,config,4619,4.51 KB,1569,.toml
overrides/config/universalenchants/additionaladditions/precision.json,config,119,119 B,97,.json
overrides/config/universalenchants/additionaladditions/speed.json,config,212,212 B,133,.json
overrides/config/universalenchants/apotheosis/bane_of_illagers.json,config,535,535 B,249,.json
overrides/config/universalenchants/apotheosis/berserkers_fury.json,config,127,127 B,99,.json
overrides/config/universalenchants/apotheosis/capturing.json,config,418,418 B,213,.json
overrides/config/universalenchants/apotheosis/chainsaw.json,config,152,152 B,119,.json
overrides/config/universalenchants/apotheosis/chromatic.json,config,117,117 B,95,.json
overrides/config/universalenchants/apotheosis/crescendo.json,config,119,119 B,97,.json
overrides/config/universalenchants/apotheosis/earths_boon.json,config,120,120 B,95,.json
overrides/config/universalenchants/apotheosis/endless_quiver.json,config,140,140 B,101,.json
overrides/config/universalenchants/apotheosis/exploitation.json,config,117,117 B,95,.json
overrides/config/universalenchants/apotheosis/growth_serum.json,config,117,117 B,95,.json
overrides/config/universalenchants/apotheosis/icy_thorns.json,config,153,153 B,109,.json
overrides/config/universalenchants/apotheosis/infusion.json,config,126,126 B,99,.json
overrides/config/universalenchants/apotheosis/knowledge.json,config,380,380 B,192,.json
overrides/config/universalenchants/apotheosis/life_mending.json,config,362,362 B,153,.json
overrides/config/universalenchants/apotheosis/miners_fervor.json,config,187,187 B,132,.json
overrides/config/universalenchants/apotheosis/natures_blessing.json,config,114,114 B,93,.json
overrides/config/universalenchants/apotheosis/obliteration.json,config,116,116 B,95,.json
overrides/config/universalenchants/apotheosis/rebounding.json,config,158,158 B,112,.json
overrides/config/universalenchants/apotheosis/reflective.json,config,117,117 B,95,.json
overrides/config/universalenchants/apotheosis/scavenger.json,config,380,380 B,192,.json
overrides/config/universalenchants/apotheosis/shield_bash.json,config,240,240 B,137,.json
overrides/config/universalenchants/apotheosis/spearfishing.json,config,179,179 B,121,.json
overrides/config/universalenchants/apotheosis/splitting.json,config,116,116 B,95,.json
overrides/config/universalenchants/apotheosis/stable_footing.json,config,121,121 B,97,.json
overrides/config/universalenchants/apotheosis/tempting.json,config,114,114 B,93,.json
overrides/config/universalenchants/armorplus/furious.json,config,215,215 B,122,.json
overrides/config/universalenchants/armorplus/life_steal.json,config,380,380 B,192,.json
overrides/config/universalenchants/armorplus/soul_harden.json,config,207,207 B,130,.json
overrides/config/universalenchants/armorplus/soul_stealer.json,config,474,474 B,222,.json
overrides/config/universalenchants/armorplus/unknown.json,config,661,661 B,258,.json
overrides/config/universalenchants/enigmaticlegacy/ceaseless.json,config,119,119 B,97,.json
overrides/config/universalenchants/enigmaticlegacy/eternal_binding.json,config,281,281 B,144,.json
overrides/config/universalenchants/enigmaticlegacy/nemesis.json,config,455,455 B,230,.json
overrides/config/universalenchants/enigmaticlegacy/sharpshooter.json,config,174,174 B,117,.json
overrides/config/universalenchants/enigmaticlegacy/slayer.json,config,578,578 B,265,.json
overrides/config/universalenchants/enigmaticlegacy/sorrow.json,config,256,256 B,142,.json
overrides/config/universalenchants/enigmaticlegacy/torrent.json,config,357,357 B,182,.json
overrides/config/universalenchants/enigmaticlegacy/wrath.json,config,359,359 B,183,.json
overrides/config/universalenchants/minecraft/aqua_affinity.json,config,166,166 B,122,.json
overrides/config/universalenchants/minecraft/bane_of_arthropods.json,config,601,601 B,270,.json
overrides/config/universalenchants/minecraft/binding_curse.json,config,264,264 B,146,.json
overrides/config/universalenchants/minecraft/blast_protection.json,config,379,379 B,188,.json
overrides/config/universalenchants/minecraft/channeling.json,config,206,206 B,129,.json
overrides/config/universalenchants/minecraft/depth_strider.json,config,235,235 B,149,.json
overrides/config/universalenchants/minecraft/efficiency.json,config,242,242 B,156,.json
overrides/config/universalenchants/minecraft/feather_falling.json,config,170,170 B,124,.json
overrides/config/universalenchants/minecraft/fire_aspect.json,config,447,447 B,215,.json
overrides/config/universalenchants/minecraft/fire_protection.json,config,380,380 B,189,.json
overrides/config/universalenchants/minecraft/flame.json,config,139,139 B,102,.json
overrides/config/universalenchants/minecraft/fortune.json,config,238,238 B,154,.json
overrides/config/universalenchants/minecraft/frost_walker.json,config,236,236 B,148,.json
overrides/config/universalenchants/minecraft/impaling.json,config,341,341 B,179,.json
overrides/config/universalenchants/minecraft/infinity.json,config,174,174 B,118,.json
overrides/config/universalenchants/minecraft/knockback.json,config,491,491 B,222,.json
overrides/config/universalenchants/minecraft/looting.json,config,551,551 B,239,.json
overrides/config/universalenchants/minecraft/loyalty.json,config,206,206 B,129,.json
overrides/config/universalenchants/minecraft/luck_of_the_sea.json,config,154,154 B,110,.json
overrides/config/universalenchants/minecraft/lure.json,config,124,124 B,97,.json
overrides/config/universalenchants/minecraft/mending.json,config,397,397 B,169,.json
overrides/config/universalenchants/minecraft/multishot.json,config,141,141 B,104,.json
overrides/config/universalenchants/minecraft/piercing.json,config,192,192 B,118,.json
overrides/config/universalenchants/minecraft/power.json,config,139,139 B,102,.json
overrides/config/universalenchants/minecraft/projectile_protection.json,config,374,374 B,186,.json
overrides/config/universalenchants/minecraft/protection.json,config,305,305 B,164,.json
overrides/config/universalenchants/minecraft/punch.json,config,139,139 B,102,.json
overrides/config/universalenchants/minecraft/quick_charge.json,config,167,167 B,114,.json
overrides/config/universalenchants/minecraft/respiration.json,config,215,215 B,145,.json
overrides/config/universalenchants/minecraft/riptide.json,config,234,234 B,139,.json
overrides/config/universalenchants/minecraft/sharpness.json,config,542,542 B,250,.json
overrides/config/universalenchants/minecraft/silk_touch.json,config,242,242 B,151,.json
overrides/config/universalenchants/minecraft/smite.json,config,614,614 B,276,.json
overrides/config/universalenchants/minecraft/soul_speed.json,config,205,205 B,136,.json
overrides/config/universalenchants/minecraft/sweeping.json,config,218,218 B,140,.json
overrides/config/universalenchants/minecraft/swift_sneak.json,config,124,124 B,98,.json
overrides/config/universalenchants/minecraft/thorns.json,config,317,317 B,170,.json
overrides/config/universalenchants/minecraft/unbreaking.json,config,451,451 B,180,.json
overrides/config/universalenchants/minecraft/vanishing_curse.json,config,416,416 B,180,.json
overrides/config/universalenchants/obscure_api/distance.json,config,138,138 B,112,.json
overrides/config/universalenchants/obscure_api/fast_spin.json,config,139,139 B,113,.json
overrides/config/universalenchants/obscure_api/mirror.json,config,136,136 B,110,.json
overrides/config/universalenchants/stalwart_dungeons/thunder_strike.json,config,379,379 B,193,.json
overrides/config/universalenchants/twilightforest/chill_aura.json,config,315,315 B,167,.json
overrides/config/universalenchants/twilightforest/destruction.json,config,141,141 B,115,.json
overrides/config/universalenchants/twilightforest/fire_react.json,config,315,315 B,166,.json
overrides/config/worldplaytime/config.json,config,241,241 B,118,.json
overrides/config/xaero/lib/client.cfg,config,26,26 B,28,.cfg
overrides/config/xaero/lib/common.cfg,config,236,236 B,119,.cfg
overrides/config/xaero/lib/profiles/default.cfg,config,121,121 B,95,.cfg
overrides/config/xaero/lib/server_profiles/default.cfg,config,75,75 B,59,.cfg
overrides/config/xaero/minimap/client.cfg,config,235,235 B,144,.cfg
overrides/config/xaero/minimap/common.cfg,config,147,147 B,97,.cfg
overrides/config/xaero/minimap/default_radar_categories_client.json,config,5531,5.40 KB,728,.json
overrides/config/xaero/minimap/default_radar_categories_server.json,config,4597,4.49 KB,450,.json
overrides/config/xaero/minimap/profiles/default.cfg,config,3753,3.67 KB,1187,.cfg
overrides/config/xaero/minimap/profiles/entity_radar_categories/default.cfg.json,config,5563,5.43 KB,734,.json
overrides/config/xaero/minimap/profiles/info_display_config/default.cfg.txt,config,684,684 B,204,.txt
overrides/config/xaero/minimap/server_profiles/default.cfg,config,75,75 B,59,.cfg
overrides/config/xaero/world-map/client.cfg,config,466,466 B,243,.cfg
overrides/config/xaero/world-map/common.cfg,config,141,141 B,96,.cfg
overrides/config/xaero/world-map/profiles/default.cfg,config,1379,1.35 KB,588,.cfg
overrides/config/xaero/world-map/server_profiles/default.cfg,config,75,75 B,59,.cfg
overrides/CustomSkinLoader/CustomSkinLoader.json,CustomSkinLoader,2447,2.39 KB,730,.json
overrides/mods/acceleratedrendering-1.0.10.1-1.20.1-alpha.1.jar,mods,801882,783.09 KB,685703,.jar
overrides/mods/alltheleaks-1.1.1+1.20.1-forge.jar,mods,1187126,1.13 MB,1101650,.jar
overrides/mods/geckolib-forge-1.20.1-4.8.3.jar,mods,1039046,1014.69 KB,966609,.jar
overrides/mods/Searchables-forge-1.20.1-1.0.3.jar,mods,77732,75.91 KB,65002,.jar
overrides/mods/tritium-forge-1.20.1-26.10.jar,mods,1872127,1.79 MB,1439965,.jar
overrides/mods/[信雅互联] Connector-1.0.0-beta.48+1.20.1.jar,mods,5043906,4.81 MB,4881229,.jar
overrides/mods/[火控辅助]tacz_fire_control_extension-1.1.3+mc1.20.1+tacz1.1.4.jar,mods,294202,287.31 KB,290501,.jar
overrides/mods/[第三人称射击：零] tp_shooting-1.20.1-5.1.1+tacz1.1.6-all.jar,mods,179476,175.27 KB,175219,.jar
overrides/mods/[自定义局域网联机] lanserverproperties-1.11.1-forge.jar,mods,44387,43.35 KB,40509,.jar
overrides/mods/[遗体] corpse-forge-1.20.1-1.0.23.jar,mods,245644,239.89 KB,218946,.jar
overrides/mods/[键位冲突显示] Controlling-forge-1.20.1-12.0.2.jar,mods,115280,112.58 KB,103472,.jar
overrides/PCL/config.v1.yml,PCL,525,525 B,293,.yml
overrides/PCL/config.v1.yml.bak,PCL,525,525 B,293,.bak
overrides/PCL/Logo.png,PCL,18332,17.90 KB,18342,.png
overrides/PCL/Setup.ini,PCL,540,540 B,302,.ini
overrides/PCL/Cache/resourcepacks/2308247901918984738.json,PCL,148,148 B,136,.json
overrides/PCL/Cache/resourcepacks/2308247901918984738.png,PCL,4472,4.37 KB,2662,.png
overrides/PCL/Cache/resourcepacks/4272139866765558027.json,PCL,165,165 B,153,.json
overrides/PCL/Cache/resourcepacks/4272139866765558027.png,PCL,25536,24.94 KB,7122,.png
overrides/PCL/Cache/resourcepacks/705532097400312848.json,PCL,342,342 B,235,.json
overrides/PCL/Cache/resourcepacks/705532097400312848.png,PCL,1233,1.20 KB,1238,.png
