path,file_size,file_size_human,env_client,env_server,download_domain,download_url,sha1,sha512
mods/【Let's Do系列结构】letsdo-addon-structures-1.7.2.jar,330446,322.70 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/2PaVx3ow/versions/mtZfFNP2/letsdo-addon-structures-1.7.2.jar,ef7fd6abfa8c2d774624c046f8b314ecb93a0a74,e5bf5caf3839806f90cc43febfc4f318c475964bd9026b4e5008b87192aa7d2fd7b005910c2ff72ba56f12549ed1dd2f458e0b936385e7da15f202874a6bd01d
mods/【MOD前置】bclib-3.0.14.jar,2312835,2.21 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/BgNRHReB/versions/TPC86Pyz/bclib-3.0.14.jar,34be724165bfe1207542f26551b10925d099eee1,bc35cc37a221fbc6f7fca293e72aad0877d8c9d07067ff0b4c8f51dcddbb82ac7cbbb86d1550eef7690bcd1ecf09625f0389f39ae9a252eec5d8511ba7deec4a
mods/【MOD前置】cloth-config-11.1.136-fabric.jar,1172214,1.12 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/9s6osm5g/versions/2xQdCMyG/cloth-config-11.1.136-fabric.jar,d5fe84a0cc9ed5c7290a76ba570e1f8716afecab,2da85c071c854223cc30c8e46794391b77e53f28ecdbbde59dc83b3dbbdfc74be9e68da9ed464e7f98b4361033899ba4f681ebff1f35edc2c60e599a59796f1c
mods/【Macaw的楼梯】mcw-mcwstairs-1.0.2-mc1.20.1fabric.jar,523788,511.51 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/iP3wH1ha/versions/zg1JyUwM/mcw-mcwstairs-1.0.2-mc1.20.1fabric.jar,bb8f80be286431e45f9db38eb161a36ce3b1d6a7,1edd6c3af57ef0d21dc145eaf2b182f7a81c8fb72cee8e2f84050fad9d9c3a93a7743f2e5690cc15b1c8f0c7234d3f0634945c634b8267383001eea49e052f70
mods/【YUNG的沼泽沙漠群系优化】YungsExtras-1.20-Fabric-4.0.3.jar,342639,334.61 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/ZYgyPyfq/versions/pfVTUz1L/YungsExtras-1.20-Fabric-4.0.3.jar,356c7fa28e0929317c151d75ead603035521eaa3,9fb06e136b12548ca9cb82d5d1035d760b74c7acded4b0d01ea29fb1e47c4666e1f289e6ce3e0c77510bc4bd10a64946e17633f99f60b5424a535d8d88025412
mods/【万物统一】oneitem-1.0.2.jar,38094,37.20 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/EFiuYtsc/versions/SaoLvDAC/oneitem-1.0.2.jar,0902f4d036dca94649c796d94037a761921c28b2,18731f86934a1d4e770d71d0ed74ff7c1b9665103b88f290f494dbc29931a20b74eb323696f33d107d35dd327f9d4ae91fa7af9fb987e379101eb0975a2e7c8a
mods/【三格门】DramaticDoors-QuiFabrge-1.20.1-3.3.3.jar,14210380,13.55 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/aQ7h7gal/versions/l7Qcp40H/DramaticDoors-QuiFabrge-1.20.1-3.3.3.jar,26be5d33ff11263476fdff781b48a13208b22fa1,77ffed15d6738a93fe862c113121ab1432d91fb5f6053fd9777ae65f07c090a08d7bc9454efa5375c9461c3bf919fa9aa540ee0c40044c8310570d97d934035d
mods/【下界乐事重织】NethersDelight-Refabricated-1.20.1-4.1.1.jar,342154,334.13 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/QLPYve8H/versions/ukA6oZlz/NethersDelight-Refabricated-1.20.1-4.1.1.jar,8f95130d4ec2f03d4ebbf1002e385a5346d95368,c347b214f862f1f27efffb8b738935ab4c57e699d71f92e20b5f14b065f78fff6e64657af43d15a32b08b2bf92e9f3b4d8afa4bea428284e5bccbc2dae3de29a
mods/【下界葡园酒香】letsdo-nethervinery-fabric-1.2.19.jar,649372,634.15 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/4TTDxtOx/versions/4M0Gv3T4/letsdo-nethervinery-fabric-1.2.19.jar,8c2e91ae65cf49a961311de35ec1cea05dfe7532,4db4118f495d1e31c00f63522edf1935d161f71b43d58490738ee4d08180f6443bc33dfade161754a194a4f0bec1e21e658a145db37863cbba22963708b9b723
mods/【不显示资源包不兼容】no-resource-pack-warnings-1.3.1.jar,5002,4.88 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/6xKUDQcB/versions/73nzTFDd/no-resource-pack-warnings-1.3.1.jar,7a21f4604fab946201e2cfc1a9a8f526f5581cdf,d745582794be5103cd8d5c562f97e0d9001d36bc5421dbfa63b417cbf439d12ec2c0844a47da0c4c06d8c1c9224939d296285fb02216a7e86410765f4b2165ef
mods/【丛林村庄结构】qraftys-jungle-villages-1.jar,125016,122.09 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/qSvzu3X3/versions/aNZgCrn8/qraftys-jungle-villages-1.jar,bc1c47cbcb7ad9cf1192ff4a24348036ff1c83d4,cfb6197644c38a54c6d86d8cb9a60a5414121b2af43433d1227d7728d068e301d90686c941502764c9a86faf3f92ed8c38c13473343a1d9d3ad12cf860f0de4c
mods/【丢失的遗物】lostrelics-1.20-1.jar,322344,314.79 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/xF60FXqO/versions/5MRIaBFM/lostrelics-1.20-1.jar,08cac7428bba6b2ce943025437e4c4459814f301,7ef63ebd288660a19ef8b6625e3169af13ba7cb6b216647f22570e67f848d35da4701111bfeaf9b312c80118284fa8838b8b63469dc20b917c3374eabba3982f
mods/【中世纪建筑结构】medieval_buildings-1.20.1-1.1.3-fabric.jar,126622,123.65 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/sc9lpPiU/versions/1odRAYDt/medieval_buildings-1.20.1-1.1.3-fabric.jar,6a15377f3aca1564f15385ed4af0abe1f52dea2b,7bb21360d1731c707ccc2690d79a8f0a0c7a18881afb6f872af32c5fe7404490e83fc6f3704416ca19ccd177bfb0e237fe50a42833cf2cbc8850d22b15140e8c
mods/【举起我】pickup-me-1.0.3.1-1.20.jar,184790,180.46 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/rFUjVRqJ/versions/n3tv0IPu/pickup-me-1.0.3.1-1.20.jar,3cc7673115cd070a267bf1443b4a3dedab460d21,ee729931d56adcade525abb30eec64005fae61a172428f9b4c56a350611ae38289b0bc8e94900642179ac84d717ce9aa547587d401795e69228eb41f57f544f4
mods/【人鱼】mermod-fabric-1.20.1-3.0.0.jar,508626,496.71 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/ORiydwz3/versions/FmiBMmxp/mermod-fabric-1.20.1-3.0.0.jar,8cbd7186a152054d616f1574ef220f62fb7240a1,fcd1b235cb5ee57f216ba40c4efa7231fe30e00cd38a001f45226149c2f94dc3b74c69f9b05e2deecd63709f535099b0eff7df0e679b141929bb8ff427551d07
mods/【他们在做什么】watut-fabric-1.20.1-1.2.3.jar,789018,770.53 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/AtB5mHky/versions/Ub8MHZaV/watut-fabric-1.20.1-1.2.3.jar,e3b5da7d097e95d5b8c244f8f6c7947e1f5fdf92,78e36fafa354d8e793d592b377c6162886fa487cadf8ca7dc24c3140909cfe2af943a2c954a4a9dbc7c7828fe606ff5d44e98cf7a4d9e8846810c498e1cc49eb
mods/【伊卡洛斯之翼】Icarus-Fabric-2.13.1.jar,188017,183.61 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Dw7M6XKW/versions/HQlQ05g7/Icarus-Fabric-2.13.1.jar,e7923813014570174291b7bcab2c2011e0cd4183,1afec34b401e74cdcd797c7a9ac8bce2149a4f9df90b49920db9acdb55df08bbefbd555ca0d0fe3c832739cd9212e807046d5565ba9f5cc21ef44475c87061c9
mods/【优化】Icterine-fabric-1.20.0-1-1.3.0.jar,39604,38.68 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/7RvRWn6p/versions/GI28mwG5/Icterine-fabric-1.20.0-1-1.3.0.jar,7fba5fc91b2d5246db0ceb44d8c1406f29b5aa3c,327bffae60851ab969af9a8945990a7e537627db2379f9110644753438133ccae64134e35055a7edf7c8baaa003e65cd0f660c807ee805d9b1a995d16df16bb8
mods/【优化】ImmediatelyFast-Fabric-1.5.4+1.20.4.jar,354883,346.57 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/5ZwdcRci/versions/Us8JqrP9/ImmediatelyFast-Fabric-1.5.4%2B1.20.4.jar,bb9e7a507bb7a442cba451d79b5c1fde74aea07c,9efa25c2062ce24ef78716c8244f89a5d393ec9f937b165ffaec2aa8c9be664acbf7168e5739a237520c59c573861a39e374fe94c35321400039ba85be4ff2a5
mods/【优化】exordium-fabric-1.4.2-mc1.20.1.jar,220776,215.60 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/DynYZEae/versions/Wpxm5HM3/exordium-fabric-1.4.2-mc1.20.1.jar,7c7928a5da501cd860ed8017e0595c77bbc54a12,d8d00484d6174faf459bf058a94e50ff40f090955c4afd66269ea8bd85be3b5874c2df248cb629d54026f9eb5ddaa3db4a362ca6534c04b69c816aacf8f8b22d
mods/【优化】fastpaintings-1.20-1.2.7-fabric.jar,304738,297.60 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/z3TzcquW/versions/1SN7K6ZX/fastpaintings-1.20-1.2.7-fabric.jar,cc967836211a3e3b511486670bba712aab43df91,c6df07545bb67192a37d7cca8d089260bb4cfaa9e47a842336e379ebc1031f487fbca0e82148a829b2000f389531bea83d85c3197eebd66cda421e8d70aa3b14
mods/【伪装头】disguiseheads-fabric-1.0.1-mc1.20.jar,46032,44.95 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/u4pgScAU/versions/kiyNlUlv/disguiseheads-fabric-1.0.1-mc1.20.jar,2569c74e57a8afd82c5e64168ff252f171eec4da,67e167ebadf2c44fdc695040cfe9de57d75ea55ae96bb18ba3106fd2bea3d7fa416106d49015468a9a876138095d865e603fe29894325a52102a032e692b1760
mods/【修复】irisfixes-1.0.0.jar,8578,8.38 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/CqII5Sx4/versions/FFvaQJ7g/irisfixes-1.0.0.jar,e7de561d231e461dd28878f4cb66db9b29c8147f,ae28e88b820320e4a2439bb33f7876d23d88ee1d0d0cada1fa17898825489b934472ae64678499ee07c7f7463582dfcae24dbe9aa1961065819b15113095af9a
mods/【修复数据包异常】packetfixer-3.2.0-1.18-1.20.4-merged.jar,163340,159.51 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/c7m1mi73/versions/OtuIxzee/packetfixer-3.2.0-1.18-1.20.4-merged.jar,71edcab42cbbde71d882cb2a99134567b3ba9d0c,9ea3733a12de7994ece98ead191f2cbf32613d47eac55a96334cd598e6fc29cdadfbcec6f572ad034ecab32be2ba42679d0548c2a921907d2339d05a5f1338b7
mods/【偷偷的溜过浆果】sneak_through_berries-fabric-8.0.0+1.20.1.jar,16158,15.78 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/xq3wqd0E/versions/79fBLL7h/sneak_through_berries-fabric-8.0.0%2B1.20.1.jar,ce621f964c5b82321e11d7cdfc410c3ae11ab244,b78a5e79243afea7301dd520ecc8edb0704482dbd8ed0b940c91d5c0916facd6988269035e914673d7f9b82ee5f977764df919b811aa12166727b25c83fe2c45
mods/【光影前置】iris-1.7.6+mc1.20.1.jar,2726899,2.60 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/YL57xq9U/versions/s5eFLITc/iris-1.7.6%2Bmc1.20.1.jar,880c0b9ce38bb4997645793407c1801df83f4233,f1337b0441c31269bd3bfcb28647d521326a83e73128c1ac8d065615f8a5a4ca1e8c96a468b356584236ece5b164ec8d8a52b1878064f4e391ecf4f32885e301
mods/【全键无冲】NonConflictKeys-Fabric-1.18.X-1.20-1.0.0.jar,6714,6.56 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/XU9gCifV/versions/CJKQz6rq/NonConflictKeys-Fabric-1.18.X-1.19.X-1.0.0.jar,8335fde3f2e555a938b5cf13d1cb14d9b7055dc3,4037988aef64d51946cf52f0e3efba67c0d03764fe476796fdc4890a3eb5ad85f1e014ce2c3a8f11fac27ad4404acc119c9b5d0261cc9e27005d74b59fc86737
mods/【兼容】letsdocompat-fabric-2.2.3.jar,27564,26.92 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/FNi5IMiX/versions/mNZaKLS0/letsdocompat-fabric-2.2.3.jar,15d0b2a0a55a3f23105bec4c04f6973402e7bb4e,8cff987eaace2e6f735a17acdd08b7150ec21104eb0e7b1d29af15c708271bde81d2e231ca30d09d869f7e6296772023ba9d78a0c28b2278862feafbe8e6d4f5
mods/【农夫乐事jei】JustEnoughFarmersRecipes-1.20.1-1.0.1.jar,39786,38.85 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/fQhRIhD6/versions/lwPWnTqJ/JustEnoughFarmersRecipes-1.20.1-1.0.1.jar,5639a3d53e0ec168ac61c428bd953a1cbdf546a3,46b5a94d9f677c2b06accb440d1056203973dc0e978d0bd9f79bc1c62f242c65a3b643daef7e13ac9fb3054bf651a4c5c61d52c607e515e5c448d9d3b1911ccc
mods/【冬天装饰】winterly-0.9.3+1.20.jar,210134,205.21 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/CEvDfomf/versions/5tRFmRAm/winterly-0.9.3%2B1.20.jar,6586e290b065930d0560a0f2cd459d8a324e0ac3,73454817a8cb38762e558f9a0317cec11744a78626eeee419587eb41bee5a62c7c57f66220eb7048a24492a303d630e4f6ad5c60e88cc524e7141e1c3fa9b304
mods/【冬季主题】snowyspirit-1.20-3.0.10-fabric.jar,5315563,5.07 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/UiFDlI7w/versions/yGrKC4Ka/snowyspirit-1.20-3.0.10-fabric.jar,23bcf6b59ba5182b06c65b3d305f51c7c0c67887,f40f5fcf91ed10dff3dfdb01d02e87a725cfa69f522117c49d095173c46a96e43184f6029cedd60d3c4744002b7e85e8bf7ce9f285dcde5d5e702c10a40a1cab
mods/【删除 Terralith 介绍消息】remove-terralith-intro-message-1.1.jar,98580,96.27 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/sk4iFZGy/versions/Ad77N3iX/remove-terralith-intro-message-1.1.jar,709d1300b4b35bf6a8c6bfc0d5c9d918484ba462,62391dc2948f14ea0bebab89bdd88bf768bacf458a1832dcd53f95b709c1caf3dde3470cb5b12f3efe5d6904c72410452c56fce952b03f474d9d7a5dc932dfbb
mods/【前置】Bookshelf-Fabric-1.20.1-20.2.15.jar,315041,307.66 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/uy4Cnpcm/versions/A4nZEDyK/Bookshelf-Fabric-1.20.1-20.2.15.jar,d41d4d6dd7e41c238c5120831ee35d5cd8673235,560d3a96857aca8049a485525a73b393d475c7cecb0b6c30808d51192277e3cc18cc1471556e9bdbb11e4013ecc60428dc0040f2b42f43978b15e66701a56db4
mods/【前置】Corgilib-Fabric-1.20.1-4.0.3.4.jar,741175,723.80 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/ziOp6EO8/versions/Fk0j3oUu/Corgilib-Fabric-1.20.1-4.0.3.4.jar,541dac11b5b9655eb1fe79c2b91893cdad630855,87b8e51d25cd979263b4c5097d4737dd329addc8a8e3db6d57ed58e16bda90e97b9d95b6a593cafe8dc9d150b3bc92014f43add8959bf4b604c3e4341d7ce972
mods/【前置】CreativeCore_FABRIC_v2.12.34_mc1.20.1.jar,1212248,1.16 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/OsZiaDHq/versions/HoxFnPO8/CreativeCore_FABRIC_v2.12.34_mc1.20.1.jar,d6fd7ceb95052431a01c139c9ed242aa40895fe7,d05bd29d58de3670f18e1430ee06d1e0c390412fbd8305f8bba6cafd9afedb6cded92ea8f35096b436e4829903c14e0e756b0ce27d4a218293b7a7df4df47aa8
mods/【前置】ForgeConfigAPIPort-v8.0.3-1.20.1-Fabric.jar,396628,387.33 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/ohNO6lps/versions/HvR3IdRE/ForgeConfigAPIPort-v8.0.3-1.20.1-Fabric.jar,41f146d16a37f62e84e60cab226058d1a87f9cec,15144d6d7b74dfbe2eede6e3b0aa0c841670be1bd6121608bc28f3b1e46846ccd36b506060a081c988da96cf46fce8bf2e55601e3934b9a52d22dc2fa6cbfd32
mods/【前置】Obscure-API-16.jar,405700,396.19 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/fU7jbFHc/versions/IWDYxZre/Obscure-API-16.jar,0272d0e5ddddd63a57b27130f3e317efb60ef509,f0998d69174063420078fe96ff904665a33f3950475536c8ca8f0bda45417ef94a75598d417af4302e92d6a59ead1ea7e6721062b538f981f5f4dd16e8c1c5b1
mods/【前置】OctoLib-FABRIC-0.5.0.1+1.20.1.jar,424020,414.08 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/RH2KUdKJ/versions/5UfjvE8g/OctoLib-FABRIC-0.5.0.1%2B1.20.1.jar,ea6763c11aac7635d9812dbccccba0d10b797a1d,3034571cb8ee833c10cd04d66709d98bea406d276102e7c0ecc6b9485942e755ceac92d24a10fbe98af69f9400430fae9319569d8fca71bf6829b18dfd0789c5
mods/【前置】Oh-The-Trees-Youll-Grow-fabric-1.20.1-1.5.0.jar,166639,162.73 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/g8NOG5OR/versions/n7L7yapo/Oh-The-Trees-Youll-Grow-fabric-1.20.1-1.5.0.jar,f9189abe91e4fca167c78be53e4f447245f74fa2,9f9dd29272aeaa17f1088f6ab615d4e301b1b82f9e216b2966a7c8e67614f6e766c23d6cc1eb248376bc2cf5b81ba357daec55306d62dff0c44d0b81528aea91
mods/【前置】Platform-fabric-1.20.1-1.2.11.5.jar,937319,915.35 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/i6fiqm5y/versions/kPtnViap/Platform-fabric-1.20.1-1.2.11.5.jar,30483def4389c2d02c7f1a7d952f25f19632ab87,64c37103804ca14fff1f6368cd6785bf773f60024cecba03459abf6618d7da1378f5e9348319899f4d1d01826ef7d9946696127f6e962da77d4668d7a002454b
mods/【前置】Prism-1.20.1-fabric-1.0.5.jar,57257,55.92 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/1OE8wbN0/versions/Fmetb8IP/Prism-1.20.1-fabric-1.0.5.jar,cd169ef91788fed7e1025e5d2273d61978898e52,a381278e3573eecd5ca9e79de8f2df207e6788e6a911804ceab1288819fd043b48eb57f605b9c80cb8caaa2e716822cf301417bb8e87f75e5fe837e8d8a298b5
mods/【前置】PuzzlesLib-v8.1.33-1.20.1-Fabric.jar,1084397,1.03 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/QAGBst4M/versions/N8gFdljq/PuzzlesLib-v8.1.33-1.20.1-Fabric.jar,13282e818c9b5d20ba9f50949e3776d678d6926d,86e57fcf41a1b1f6f33375a10e3eba5c78b7e634b5c694d9082e7f56f77aa6339a5d0bbfe4e50978154e3246a70d5a4a7b6570b56fd70ae41033f870de3178d2
mods/【前置】TerraBlender-fabric-1.20.1-3.0.1.10.jar,322358,314.80 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/kkmrDlKT/versions/J1S3aA8i/TerraBlender-fabric-1.20.1-3.0.1.10.jar,14ba207a885b621b92a79bc913abcb4108a77ac4,a2d5edbe9df43185e9c83ab426cbcda4b1d0537d9ede8be630d6d650e04d5decf574ef59cbc163913255b57784fa906d26557471fc698e0f27ceee2a1ec41ed9
mods/【前置】YungsApi-1.20-Fabric-4.0.6.jar,1396331,1.33 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Ua7DFN59/versions/lscV1N5k/YungsApi-1.20-Fabric-4.0.6.jar,8d39c739b534e7351e9fdabf045f171a4e45c98a,90fea70f21cd09bdeefe9cb6bd23677595b32156b1b8053611449504ba84a21ee1e13e5a620851299090ce989f41b97b9b4bdc98def1ccecb33115e19553c64e
mods/【前置】accessories-fabric-1.0.0-beta.48+1.20.1.jar,769376,751.34 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/jtmvUHXj/versions/A7wwzJ0e/accessories-fabric-1.0.0-beta.48%2B1.20.1.jar,38e3d368d97914966bdda5c6719f77c7f1f9a58d,f426c9b12e0c196d859a99fce76a1fbce92efceb09915dda4b160520390a94427b8203186f2fb3e2469f0938599f332a57f52dbc25d89111e3f5de1174de0d16
mods/【前置】almanac-1.20.x-fabric-1.0.2.jar,16082,15.71 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Gi02250Z/versions/QM6nx1Sa/almanac-1.20.x-fabric-1.0.2.jar,0f31abe886e9785592f1896c7c1ffe5992e2c6de,4e3d83ac58971e3073fce1ee48094ee4c8c2ef97bf5abf4e3af5f3a25c32190bcefd970e85b360c665f192b563e736e5bcde820787fa7f13088999163a0d083a
mods/【前置】architectury-9.2.14-fabric.jar,585207,571.49 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/lhGA9TYQ/versions/WbL7MStR/architectury-9.2.14-fabric.jar,4fa65e32dbf63a871a30fe8ec6fbff9a4b8d007d,4cb8f009fd522d68a795d2cf5a657bdbe248b32ba7c33cd968f5ab521e9d60e198f8a3f6c50e7d960a2b8f50375116be0db1fd44b5710ea758697d8ea70d15de
mods/【前置】athena-fabric-1.20.1-3.1.2.jar,74370,72.63 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/b1ZV3DIJ/versions/mXJWSwbJ/athena-fabric-1.20.1-3.1.2.jar,53014ceff1e10085609c16adbe246df51113bfe9,e55d49348a9d944bbd19390c64a4f42a1375eaaf0cbd4d69b4f523e441d9d23ce9498c912db724260cde32a43b776832cb867161e0989995d974de7e19e12389
mods/【前置】azurelib-fabric-1.20.1-3.1.3.jar,1057581,1.01 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/7zlUOZvb/versions/eLbhy2bZ/azurelib-fabric-1.20.1-3.1.3.jar,42b84fb7340d7ce1b645fa89d3fa8661e3e898ac,fa7def851f029446e27647e1483ef6b22af050336c358eae10aeb315563553645b59019c1217c4403c4f46ed36cb4395b5b8747bc7f65ecdb6b78f1e2bde4f08
mods/【前置】azurelibarmor-fabric-1.20.1-2.0.14.jar,427488,417.47 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/pduQXSbl/versions/tSxCdYXC/azurelibarmor-fabric-1.20.1-2.0.14.jar,df49117310e310999c5508a36acbf15e7d1319bf,ee9905b4b73ea042c39ab96203c98620dad5a3befe8ef5a605e1b18d0910c3f96bfcb8520102a09ae34d2c9b4ccc498928218c879629f122a8f5decb6a6b96df
mods/【前置】balm-fabric-1.20.1-7.3.38.jar,609150,594.87 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/MBAkmtvl/versions/TSihd8MJ/balm-fabric-1.20.1-7.3.38.jar,e5946a840a03ffc0f33d6f4bc24341651f2d3ad5,fc3212781606186b881a956846d262fbe7fc068668b601749aa965b341cb20fb28e28da7591a258e4fa184d3931ef4c5e9bf7c298c8450ccd367d0be0510e8fa
mods/【前置】cardinal-components-api-5.2.3.jar,228709,223.35 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/K01OU20C/versions/Ielhod3p/cardinal-components-api-5.2.3.jar,d0d687d8fc3f367bf696fa0059bccdf0591c51f4,f20484d5bc780bee9b388ff6075e7c3bd130c7f8cae75a425bfd1fb68d03ca19288c09b0729992987fd32f3a2433b49c25162e086de82abd8d06ee45e4e3c917
mods/【前置】carrasconlib-fabric-1.20.1-0.1.jar,88876,86.79 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/QpsOhpBa/versions/TlRPZ4vB/carrasconlib-fabric-1.20.1-0.1.jar,8e39960dac7f80100196602e785d4b85fcf4c3a6,3aa494233ddf1da72e49052e2de6bdda136ce906791e6e135992e451ba61d7d8b80d347ba48a79255f62889ba013702b37b73754bb088e11bdebd55c760a1464
mods/【前置】cicada-lib-0.14.3+1.20.1.jar,381708,372.76 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/IwCkru1D/versions/BWXjXtWI/cicada-lib-0.14.3%2B1.20.1.jar,7020750b6da78cc12de1607c79b099714c178b35,56a3d616b4a79c0d8d54487e994dcd5a48ac6becd02829eeb0c3cf6d150d392e0162510f45c23df2106df65ee1e90594b62b751ae7c16bfca385be8edfe418cc
mods/【前置】cobweb-fabric-1.20.1-1.0.1.jar,94865,92.64 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/dQcfqGbl/versions/X1GjRON0/cobweb-fabric-1.20.1-1.0.1.jar,12881898e377de6f11f1b195b833c10df1b86755,73ef1123bf56f3fbd4fe7b957fc5d720f35b19e1bd7c39e05f8402a4a6eafac8984fa8d464ba9848e8c5938948f37a8ce07adaa3be55dcb891fbbeff09602413
mods/【前置】collective-1.20.1-8.13.jar,665169,649.58 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/e0M1UDsY/versions/9fUQXa48/collective-1.20.1-8.13.jar,74b917dd99cd97b2f0480628a1b56958f5e0f5ad,bc6136fbec7447ef3d7ecd150dc3f531f7980e8dea95c638cbb06ddef1f28aeadd72a214baff0232fd2fd28f931061b7571f4f1fb7acf6fc1c08965ea481cfda
mods/【前置】coroutil-fabric-1.20.1-1.3.7.jar,2392617,2.28 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/rLLJ1OZM/versions/7tRnsYkP/coroutil-fabric-1.20.1-1.3.7.jar,0b9a1b0db34d1271fe7bcc4ec0e451c3fb25a04c,4a03363dd9cfd517eb04bea77779c88e74f12c1dacadc726869cb9b595348d615e50041893ad72155f7ac2c359219604710d6157dec95a46fe0e598ef5642035
mods/【前置】cristellib-1.1.5-fabric.jar,431581,421.47 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/cl223EMc/versions/tBnivdbu/cristellib-1.1.5-fabric.jar,fbf3e76abc2da1a31db0f998c39e64b69300e9bc,50ac2ac365932c5ea43a8baa67c2509292ae810fbe15848f202160c0bac3ef5ae648f175ae93436a9226e5b082cec562fab8da17c524bb642360aa859ef52652
mods/【前置】fabric-api-0.92.7+1.20.1.jar,2107977,2.01 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/P7dR8mSH/versions/L6LGItxd/fabric-api-0.92.7%2B1.20.1.jar,85117a1e8984a45c972b85571c8e075cee45039a,cba1eacbe1f249307025a780ed3b76981b84fb05e02023942425d9a720512c099137919a2ca317fdfb8d68850cd94d81ceefac7a15a6a1a1efcaccfd16feaaad
mods/【前置】fabric-language-kotlin-1.13.9+kotlin.2.3.10.jar,7642216,7.29 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Ha28R6CL/versions/ViT4gucI/fabric-language-kotlin-1.13.9%2Bkotlin.2.3.10.jar,20b2200961e11994595ebb2d5f6624f232d13751,498672ee88cf703685026e74f82a85e30d980c62a1c8cc14744cb73add09a857db8d585b405e19f558ec490613642750eb00e09d8ef5a3c9578bc52b53568d51
mods/【前置】fzzy_config-0.7.6+1.20.1.jar,2372585,2.26 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/hYykXjDp/versions/qkBkQTfU/fzzy_config-0.7.6%2B1.20.1.jar,86a3f59b61583527f222c6fc2d7fcef555e1ac56,a2da34582f6e10d288943f9886cdd6d610ee6add9f28a9cc8d7d9ef491480f044e1b316f85c55106ea21eec7fd72ec210d99f3c2131b19cf03ec462ef8473640
